username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2012/12/20;10;2;"Freebie tricksters unleash #spam #botnet using Android phones http://phy.so/275200122 ";;;#spam #botnet;"281697965528199168";https://twitter.com/physorg_com/status/281697965528199168
;2012/12/18;2;4;"Thx @enisa_eu for: "Botnets: Measurement, Detection, Disinfection and Defence" http://www.enisa.europa.eu/activities/Resilience-and-CIIP/critical-applications/botnets/workshop-presentations/giles-hogben-presentation-pdf … #malware #botnet";;@enisa_eu;#malware #botnet;"281084633293144067";https://twitter.com/c_APT_ure/status/281084633293144067
;2012/12/16;4;3;"#Kelihos #Botnet Binary - VirusTotal 4/46 http://goo.gl/zgkR2 ";;;#Kelihos #Botnet;"280312006064607232";https://twitter.com/PhysicalDrive0/status/280312006064607232
;2012/10/23;16;4;"#Rapid7 supports #opensource #botnet analysis via the Magnificent7 project : https://community.rapid7.com/community/open_source/magnificent7/blog/2012/10/21/buttinsky-hello-world …";;;#Rapid7 #opensource #botnet;"260498163423670272";https://twitter.com/1Two3eedy/status/260498163423670272
;2012/10/16;5;3;"Ever Wondered What a Live #Botnet Looks Like? http://techre.vu/Qjo5u9  (via @TechReview) #security";;@TechReview;#Botnet #security;"258222211738001408";https://twitter.com/Sophos/status/258222211738001408
;2012/09/21;12;4;"Très bonne analyse technique du contrôleur du #botnet #Flame, après saisie d'un des serveurs du C&C... http://seen.li/1vxf ";;;#botnet #Flame;"249075193291620352";https://twitter.com/bortzmeyer/status/249075193291620352
;2012/09/20;15;2;"9 million PCs infected with ZeroAccess #botnet http://thehackernews.com/2012/09/9-million-pcs-infected-with-zeroaccess.html … #Security #Infosec";;;#botnet #Security #Infosec;"248775571595743233";https://twitter.com/TheHackersNews/status/248775571595743233
;2012/09/19;8;1;"#Fact : ZeroAccess #botnet consuming 895 Terabytes of Bandwidth per month from slaves PC's http://goo.gl/fb/mZyTx  #Security #Infosec";;;#Fact #botnet #Security #Infosec;"248483672439799808";https://twitter.com/TheHackersNews/status/248483672439799808
;2012/09/19;7;3;"Earning of ZeroAccess #botnet per Day estimated around $100,000 using Click fraud and Bitcoin mining http://goo.gl/fb/mZyTx  #Security #Infosec";;;#botnet #Security #Infosec;"248483157983236097";https://twitter.com/TheHackersNews/status/248483157983236097
;2012/09/19;5;2;"ZeroAccess #botnet : Current size - 9 million machines in the world, Majority located in the U.S http://goo.gl/fb/mZyTx  #Security #Infosec";;;#botnet #Security #Infosec;"248482909474918400";https://twitter.com/TheHackersNews/status/248482909474918400
;2012/09/17;14;2;"New iteration of TDSS/TDL-4 #botnet growing rapidly using a domain generation algorithm to evade detection: http://ow.ly/dMjJX ";;;#botnet;"247777625739784192";https://twitter.com/threatpost/status/247777625739784192
;2012/09/16;28;4;"Good Nitol #Botnet takedown by @MicrosoftSecurity. Malware took advantage of a unsecure supply chain: http://bit.ly/Rc6CUr ";;@MicrosoftSecurity;#Botnet;"247180525876424704";https://twitter.com/CiscoSecurity/status/247180525876424704
;2012/09/12;5;8;"On the Analysis of the #Zeus #Botnet #Crimeware Toolkit [PDF] - http://www.ncfta.ca/papers/On_the_Analysis_of_the_Zeus_Botnet_Crimeware.pdf …";;;#Zeus #Botnet #Crimeware;"245637186626678784";https://twitter.com/r0bertmart1nez/status/245637186626678784
;2012/09/12;6;12;"A Study on #Botnet Detection Techniques [PDF] - http://www.ijsrp.org/research_paper_apr2012/ijsrp-apr-2012-113.pdf …";;;#Botnet;"245636382515658752";https://twitter.com/r0bertmart1nez/status/245636382515658752
;2012/08/27;8;3;"How can I check if my PC is a part of botnet? How to make sure your PC hasn't been hijacked: http://muo.fm/P9OWcb  #answers #malware #botnet";;;#answers #malware #botnet;"239843424168202240";https://twitter.com/MakeUseOf/status/239843424168202240
;2012/08/15;10;4;"Download The #Hacker News Magazine " #Botnet Edition " - IT #Security Magazine http://magazine.thehackernews.com/issue-13.html pic.twitter.com/8Ui8cja2";;;#Hacker #Botnet #Security;"235481191577423873";https://twitter.com/TheHackersNews/status/235481191577423873
;2012/08/02;8;7;"El lado del mal - Cuentas Facebook y Servidores Proxy en Internet http://www.elladodelmal.com/2012/08/censura-de-facebook-y-servidores-proxy.html … #in #fb #censura }:S #botnet #JavaScript #Facebook";;;#in #fb #censura #botnet #JavaScript #Facebook;"230906580760162305";https://twitter.com/chemaalonso/status/230906580760162305
;2012/08/01;8;3;"Router Botnets Are More of a Reality Than You Think | @SteveD3 http://bit.ly/MZtNDJ  #botnet #defcon";;@SteveD3;#botnet #defcon;"230735437927432192";https://twitter.com/SecurityWeek/status/230735437927432192
;2012/07/28;4;5;"Rovnix.D: the code injection story http://bit.ly/PMqnEt  #Rovnix #Bootkit #Botnet #Malware";;;#Rovnix #Bootkit #Botnet #Malware;"229160058481672192";https://twitter.com/PhysicalDrive0/status/229160058481672192
;2012/07/25;10;5;"Reversing & Malware Analysis Training - Advanced #Malware Analysis http://goo.gl/H04c5  #Botnet #IDApro";;;#Malware #Botnet #IDApro;"228035353829834752";https://twitter.com/PhysicalDrive0/status/228035353829834752
;2012/07/22;15;3;"How Is A #Botnet Able To Grow So Quickly? http://www.security-faqs.com/how-is-a-botnet-able-to-grow-so-quickly.html … via @Security_FAQs";;@Security_FAQs;#Botnet;"227109102604677120";https://twitter.com/TheHackersNews/status/227109102604677120
;2012/07/16;6;1;"Infiltrating a #botnet: interesting conversation between a @CiscoSecurity researcher & a botmasterhttp://www.cisco.com/web/about/security/intelligence/bots.html …";;@CiscoSecurity;#botnet;"224967380466540545";https://twitter.com/stopbadware/status/224967380466540545
;2012/07/06;0;0;"#botnet: Chile, Indonesia, Lebanon, Oman, Philippines, Russia, Saudi Arabia, Thailand, Ukraine and Venezuela.!";;;#botnet;"221144879483465728";https://twitter.com/iShantNT/status/221144879483465728
;2012/06/19;9;6;"Damballa's clever blog post on how to calibrate #botnet measurements using sinkholes over multiple ISP's: http://bit.ly/Kxtobm ";;;#botnet;"215117803471122432";https://twitter.com/teamcymru/status/215117803471122432
;2012/06/15;16;5;"Video: One Minute Of Global #Botnet Traffic - http://ow.ly/bBzNl ";;;#Botnet;"213656162032287744";https://twitter.com/threatpost/status/213656162032287744
;2012/04/08;9;0;"TigerBot - Un nouveau bot #Android commandé par SMS http://ef7.fr/HpBMUf  #botnet";;;#Android #botnet;"189037846580051968";https://twitter.com/ericfreyss/status/189037846580051968
;2012/04/06;33;5;"Flashback #botnet varient infects 600,000 Macs: http://apple.slashdot.org/story/12/04/05/139243/flashback-trojan-hits-600000-macs-and-counting …";;;#botnet;"188099306836852738";https://twitter.com/CiscoSecurity/status/188099306836852738
;2012/03/26;0;0;"#Microsoft takes on Zeus #botnet. http://ow.ly/1JgCMP  #OffenseIsBestDefense";;;#Microsoft #botnet #OffenseIsBestDefense;"184301466465484800";https://twitter.com/johnlozes/status/184301466465484800
;2012/03/17;7;4;"#Armageddon ( #DDoS #Botnet) Started Integrating #Apache Killer Exploit - Posted by VOGH Reporter On... http://tmblr.co/ZeT5ixI7F77V ";;;#Armageddon #DDoS #Botnet #Apache;"181000807691456513";https://twitter.com/OpPinkPower/status/181000807691456513
;2012/03/08;6;2;"New post about #ponmocup #botnet #malware: http://c-apt-ure.blogspot.com/2012/03/ponmocup-lots-changed-but-not-all.html … - RT if you like it :) #dfir #itsec";;;#ponmocup #botnet #malware #dfir #itsec;"177868681722867713";https://twitter.com/c_APT_ure/status/177868681722867713
;2012/03/08;18;4;"Another P2P #Botnet in development with extra stealth features #THN #Security #Infosec #Malwarehttp://goo.gl/fb/Xjpl1 ";;;#Botnet #THN #Security #Infosec #Malwarehttp;"177665603463692288";https://twitter.com/TheHackersNews/status/177665603463692288
;2012/02/25;33;13;"New Zeus #Botnet version uses p2p network model, no more command-and-control (C&C) : http://thehackernews.com/2012/02/variant-of-zeusbotspyeye-botnet-uses.html … #THN #Security #Infosec #malware";;;#Botnet #THN #Security #Infosec #malware;"173396203709538304";https://twitter.com/TheHackersNews/status/173396203709538304
;2012/02/21;7;6;"Analysis of a Blackhole Exploit page http://research.zscaler.com/2012/02/analysis-of-blackhole-exploit-page.html?spref=tw … #malware #botnet";;;#malware #botnet;"171877006072496128";https://twitter.com/securityshell/status/171877006072496128
;2012/02/19;8;4;"new blog post about the #ponmocup #botnet #malware -> http://c-apt-ure.blogspot.com/2012/02/not-apt-but-nasty-malware-ponmocup.html … -> #indicators for analyzing systems | #itsec #IOC";;;#ponmocup #botnet #malware #indicators #itsec #IOC;"171037172672110594";https://twitter.com/c_APT_ure/status/171037172672110594
;2012/02/15;4;3;"De ataques #DDoS y nuevos vectores de ejecución (ENG) --> http://bit.ly/wvtv4g  Interesante lectura… #Spam #Botnet #DNS #Hacking #SysAdmin";;;#DDoS #Spam #Botnet #DNS #Hacking #SysAdmin;"169576947117080576";https://twitter.com/daboblog/status/169576947117080576
;2012/01/31;5;2;"Interesting read on the Kelihos/Hlux botnet and its new techniques http://www.securelist.com/en/blog/655/Kelihos_Hlux_botnet_returns_with_new_techniques … #malware #botnet";;;#malware #botnet;"164432892607463424";https://twitter.com/ProjectHoneynet/status/164432892607463424
;2012/01/24;11;3;"What is a #botnet and how are they detected? Get the answers: http://bit.ly/wG65i9  #SIRv11";;;#botnet #SIRv11;"161888529281073152";https://twitter.com/msftsecurity/status/161888529281073152
;2012/01/24;2;0;"Microsoft: "Andrey N. Sabelnikov of St. Petersburg ran Kelihos" #botnet";;;#botnet;"161810497157595138";https://twitter.com/teamcymru/status/161810497157595138
;2012/01/11;14;9;"Millionen droht Web-Blackout: Warum jeder Internetnutzer diese Behörden-Website besuchen sollte: http://nzz.to/ylfd8j  #bsi #botnet";;;#bsi #botnet;"157092617430106112";https://twitter.com/henning_steier/status/157092617430106112
;2012/01/10;9;4;"Who is behind #Koobface #botnet? Here's his pic and phone numbers http://bit.ly/we7IiH ";;;#Koobface #botnet;"156762734346780672";https://twitter.com/teamcymru/status/156762734346780672
;2011/12/28;0;0;"Suo Anteeksi: Polite Variant of ZeuS http://bit.ly/s4i6o6  #Zeus #Botnet #Security #Malware";;;#Zeus #Botnet #Security #Malware;"152089930611441664";https://twitter.com/PhysicalDrive0/status/152089930611441664
;2011/12/27;8;5;"XyliBox: Herpes #botnet http://xylibox.blogspot.com/2011/12/herpes-botnet.html?spref=tw … #malware #infosec";;;#botnet #malware #infosec;"151453908185792513";https://twitter.com/Xylit0l/status/151453908185792513
;2011/09/29;10;1;"The Inside Story of the #Kelihos #Botnet Takedown http://bit.ly/oLNBKE  via @threatpost";;@threatpost;#Kelihos #Botnet;"119494920137474048";https://twitter.com/kaspersky/status/119494920137474048
;2011/09/28;6;3;"Botnet Shutdown Success Story: How Kaspersky Lab Disabled the Hlux/Kelihos Botnet http://www.securelist.com/en/blog/208193137/Botnet_Shutdown_Success_Story_How_Kaspersky_Lab_Disabled_the_Hlux_Kelihos_Botnet … #kaspersky #botnet #takedown";;;#kaspersky #botnet #takedown;"119147676846661633";https://twitter.com/nicolasbrulez/status/119147676846661633
;2011/09/07;11;4;"Rent Your Own Botnet http://is.gd/Gte9Ys  #botnet #ddos #security";;;#botnet #ddos #security;"111384885389828096";https://twitter.com/aaronbarr/status/111384885389828096
;2011/09/06;5;1;"Rent-a-Bot Networks Tied to #TDSS #Botnet http://bit.ly/o950zG  via @briankrebs";;@briankrebs;#TDSS #Botnet;"111133174989467648";https://twitter.com/kaspersky/status/111133174989467648
;2011/08/26;3;2;"Researchers: A recently discovered #botnet designed to mine bitcoins has been updated to facilitate DDoS attacks as well. http://ow.ly/6dAk3";;;#botnet;"107092605287927809";https://twitter.com/threatpost/status/107092605287927809
;2011/08/19;8;3;"Arbor's look at Russkill v3 #botnet, attacking .RU gaming sites. Very comprehensive and enlightening read http://bit.ly/nfl6WU >";;;#botnet;"104582408061464577";https://twitter.com/teamcymru/status/104582408061464577
;2011/07/29;3;2;"Comprendre le fast-flux http://blogs.orange-business.com/securite/2009/02/fast-flux-et-double-fast-flux-techniques-de-resilience-de-sites-douteux.html … #botnet #culture #security";;;#botnet #culture #security;"96697122321207296";https://twitter.com/fo0_/status/96697122321207296
;2011/07/21;3;2;"Canadian Hacker Arrested for Creating Zombie Botnet: http://bit.ly/qd6iDe  via @infosecisland #botnet #infosec";;@infosecisland;#botnet #infosec;"93840392755224576";https://twitter.com/wireheadlance/status/93840392755224576
;2011/07/18;2;2;"RT @CoderW3x: [PDF]: Dynamic DNS for #botnet C&C, drive-by downloads, BEP's and Phishing: http://bit.ly/oFwLjK | via @teamcymru";;@CoderW3x @teamcymru;#botnet;"93023264762376193";https://twitter.com/r0bertmart1nez/status/93023264762376193
;2011/07/11;5;2;"PoC #Android #BOTnet (SMS C&C), http://bit.ly/hAGhNr ";;;#Android #BOTnet;"90415116633374721";https://twitter.com/peterkruse/status/90415116633374721
;2011/07/09;12;8;"#Botnet 101 using puppets. Very VERY funny #infosec. http://bit.ly/mY7UoI";;;#Botnet #infosec;"89721987932487680";https://twitter.com/teamcymru/status/89721987932487680
;2011/07/05;5;4;"RT Wanna know what a #botnet looks like? #MicrosoftDCU Video of infected computers checking into #Rustock & #Waledac https://www.microsoft.com/presspass/presskits/dcu/videogallery.aspx?contentID=photoDNA_7511rustock …";;;#botnet #MicrosoftDCU #Rustock #Waledac;"88287784481202176";https://twitter.com/msftsecurity/status/88287784481202176
;2011/06/04;5;1;"#McAfee Q1 2011 threats report released " #Malware has just posted busiest quarter in history" but #Botnet Takes Fall: http://bit.ly/jsLtZg";;;#McAfee #Malware #Botnet;"76946085393866752";https://twitter.com/Raj_Samani/status/76946085393866752
;2011/06/04;4;3;"Email Header Injection Exploit -- http://goo.gl/RCSlj #botnet #malware";;;#botnet #malware;"76774263780163584";https://twitter.com/xsploitedsec/status/76774263780163584
;2011/05/24;7;3;"How Big is Big? Some #Botnet Statistics: http://www.abuse.ch/?p=3294";;;#Botnet;"73011102593724418";https://twitter.com/threatpost/status/73011102593724418
;2011/05/14;19;6;"There IS NO #Anonymous 'civil war'. Excellent article by Shadowflare: http://bit.ly/kTjUxF #anonops #botnet #cocks #DontBeARyan";;;#Anonymous #anonops #botnet #cocks #DontBeARyan;"69443851215060992";https://twitter.com/anon2060/status/69443851215060992
;2011/05/11;5;2;"Finally Source #code of #ZeuS #Botnet available for #Download ! ~ THN : The #Hacker #News http://bit.ly/kmXTiD #infosec";;;#code #ZeuS #Botnet #Download #Hacker #News #infosec;"68299228677541889";https://twitter.com/TheHackersNews/status/68299228677541889
;2011/05/09;5;1;"Multi-platform Java #botnet allows remote control of webcam & microphone: http://ow.ly/4Qkb6 <- Anyone see a potential Reality TV pitch?";;;#botnet;"67619896229507072";https://twitter.com/threatpost/status/67619896229507072
;2011/05/05;7;1;"I Smell a RAT: #Java #Botnet Found in the Wild, http://ow.ly/4NRkh.";;;#Java #Botnet;"66144938391375872";https://twitter.com/threatpost/status/66144938391375872
;2011/04/05;1;0;"#botnet RT @tietokone Conficker-tuholainen ja botnetit vitsaavat Suomea: Cert-fi on julkaissut raportin http://bit.ly/fBKgVY";;@tietokone;#botnet;"55204481784225792";https://twitter.com/haloefekti/status/55204481784225792
;2011/03/31;9;1;"http://bit.ly/hJntfx #botnet ????????? Rustock ?????????? spam 1/3 ??";;;#botnet;"53301754879672320";https://twitter.com/sradjp/status/53301754879672320
;2011/03/25;3;0;"#VertexNet : La version 1.1 du #Botnet sort aujourd'hui ! - http://bit.ly/dIHXMh #DarkCoderSc";;;#VertexNet #Botnet #DarkCoderSc;"51234979883130880";https://twitter.com/UnderNews_fr/status/51234979883130880
;2011/03/18;2;1;"Microsoft cripples Rustock spam botnet with equipment raids http://winrumo.rs/elPt0K #botnet";;;#botnet;"48541685780713473";https://twitter.com/WinRumors/status/48541685780713473
;2011/03/10;2;1;"New interview with @mikkohypponen is up at the Spectrum blog. http://bit.ly/hGxJce @liberationtech @netfreedom #cyberwar #botnet";;@mikkohypponen @liberationtech @netfreedom;#cyberwar #botnet;"45859042677100544";https://twitter.com/dw_scitech/status/45859042677100544
